  -0.00489,  -2.60079,   6.00721
   0.00480, -17.67657,  -4.62051
   0.00095,  -5.93571,  -3.38623
  -0.00204,   6.16780,  18.45285
   0.00207,  -1.58437,  12.86102
   0.00623, -16.87562,   4.41855
   0.00942,   4.44447,   4.86777
  -0.00997, -13.32003,   1.35902
   0.00679,  -7.72629,   6.95557
   0.00584,  -2.85491,   3.09296
  -0.00076, -17.31596,   3.78931
   0.00569,  -4.55190,  -3.57432
   0.00681,   5.79751,  10.47369
   0.00612,  -8.23543,   2.60292
   0.00877,  -7.80792,   5.71242
   0.00183,  -9.52689,  12.82414
   0.00834, -16.11810,  10.20367
  -0.00627,  12.82847,  13.75747
   0.00404,   0.59359,   6.44694
   0.00647,   1.17860,  14.79678
  -0.00402, -17.20086,  16.44307
   0.00780,  -5.78819,  12.78414
  -0.00488,   2.17269,   3.61721
  -0.00245, -10.24110,  16.01815
  -0.00176, -20.28147,   9.60343
  -0.00612,  -3.57753,  -3.55601
  -0.00323,  -1.89133,  -0.18175
  -0.00102,  -6.79438,   1.42928
  -0.00936, -13.22749,   2.64613
   0.00863,  -1.06348,  -0.63851
   0.00675,   4.24205,   7.42633
   0.00361,  -9.10954,  19.86573
  -0.00342, -15.95021,   1.62288
  -0.00181,   6.08926,  11.87762
   0.00566,  -2.51060,  -2.28569
  -0.00597,  -8.63860,  13.69060
   0.00175,  -4.37178,   7.85027
  -0.00152,  -8.15019,   2.14329
  -0.00422, -10.82698,   0.26961
   0.00759, -16.67795,   8.60384
   0.00880,   3.97527,  11.40462
   0.00149,   0.80666,   8.91548
  -0.00533, -10.44076,  -3.70673
  -0.00557,  -0.24993,   1.93213
   0.00875,   0.96166,   1.23561
   0.00697,   2.97721,   5.32599
  -0.00320,  -0.62032,  19.11854
  -0.00492,  -4.72604,   9.96878
  -0.00391,  12.14867,  17.68416
   0.00137,  -5.14594,  12.20042
