  -0.00480,  -2.38533,  -1.95167
  -0.00189,  10.91279,  21.41946
  -0.00468,   6.72173,   7.51690
   0.00421,   0.55483,   2.11513
  -0.00655,   3.02740,  12.92322
  -0.00790,  -5.54154,  -4.55264
   0.00787,  -0.85310,  -0.11160
  -0.00884,   6.60613,   7.56322
  -0.00844,  -3.36015,   6.35809
   0.00060,  -9.52973,  -4.66649
  -0.00345,  -7.25347,   2.92854
   0.00720,  -9.35347,   5.18851
  -0.00471,  -3.78415,  -0.89707
   0.00703,  -2.10689,  -0.23488
   0.00860,  -9.23308,   8.54240
  -0.00742,  -5.19038,  -0.21047
   0.00602,  -8.94246,   4.50317
   0.00612, -12.68386,  16.48820
  -0.00610,  -2.24089,   8.49573
  -0.00054,  -8.10749,  -1.30162
   0.00565, -15.80291,  -6.90976
  -0.00067,  -6.08883,   0.69519
   0.00760, -13.11214,  17.33299
   0.00003, -12.45038,   2.35712
  -0.00545,  -0.56171,   2.13122
  -0.00139,  -0.32853,   2.24014
  -0.00618,  -9.79207,   4.69327
   0.00938, -12.69999,   0.50293
   0.00395, -19.25699,   4.18775
   0.00804, -23.72702,  -5.20973
   0.00052,  -3.16956,   9.32474
  -0.00017,   0.99714,  24.41341
  -0.00556, -29.01062,   1.94688
  -0.00017, -22.65164,   2.90463
   0.00230,   2.48239,   9.01713
  -0.00962,  -8.33895,  -0.13891
  -0.00537, -13.26940,  17.86660
   0.00842,   0.25812,   1.30222
   0.00565,   0.53051,   4.05091
   0.00311,   0.40522,   1.87093
  -0.00217, -17.98093,  -8.53789
   0.00184,  -4.66263,   4.93827
   0.00862,  -6.30123,   9.74448
  -0.00984,   1.93549,  10.54230
  -0.00905, -16.39451, -14.44607
   0.00730, -13.25731,  11.95939
  -0.00890,   1.29820,   4.88712
  -0.00223,   4.31405,  22.83726
   0.00683, -13.64633, -11.62296
  -0.00261,  -4.64748,  -2.30797
