   0.00217, -23.19025,  -4.63188
  -0.00424,  -6.39604,  10.38964
   0.00217, -12.62924,  16.82184
  -0.00511,   3.81327,  13.64197
   0.00958, -12.23789,  -3.06857
  -0.00249,  -7.39704,  -0.44057
   0.00514,  -2.35030,  11.75684
   0.00893,  -2.05875,  -1.61514
   0.00962,  -0.89819,  10.68768
  -0.00665,  -1.70910,   1.77290
  -0.00620,  -6.11850,   3.83642
   0.00268,  -9.74398,  -2.67820
  -0.00825,   6.16644,  11.73337
  -0.00636,  -3.71967,   1.95998
   0.00098,   2.72413,   8.26394
  -0.00583, -15.10976,  10.84895
   0.00568,  -6.74199,  -2.45044
   0.00850, -18.68794,  -5.72181
  -0.00097, -12.13121,   8.31917
   0.00242,  13.29541,  14.28383
  -0.00785,  -9.81055,  -5.30381
   0.00929,  -0.46760,   1.08503
   0.00789, -24.25929,  -4.83716
  -0.00605,  -9.59257,  -3.04139
   0.00503,   3.79075,   7.12527
  -0.00210,   3.42694,   4.67817
   0.00562, -14.76791,   5.59346
   0.00436,  -0.80077,   9.31754
  -0.00049,   2.43963,   9.10152
  -0.00792,  -7.26093,   4.81594
   0.00882,  -9.27547,   0.78837
   0.00269, -23.74122,  -1.76656
   0.00916,   1.40196,   5.44791
   0.00915, -14.86610,  -2.07423
  -0.00798, -22.15138, -10.41836
   0.00139,   3.45187,   4.35420
   0.00397, -23.06216, -18.74920
   0.00712, -13.37108,  20.86433
   0.00197,   0.77990,  11.76774
   0.00640,  -4.23112,  -1.84276
  -0.00281,  -6.39566,  13.02053
   0.00309,  -2.90902,  12.75906
  -0.00264,   9.14507,  13.03772
  -0.00273,   0.13690,  10.22089
  -0.00929,   1.95408,  18.94085
   0.00456, -12.85274,   6.43380
  -0.00866, -22.18024, -11.73089
  -0.00777,  -2.56408,  19.20715
  -0.00007,  -5.43578,  -4.27497
  -0.00951,  -3.61585,   8.90199
