   0.00123,  -8.60901,   8.73876
   0.00359,   3.43726,   5.24093
  -0.00158,  -6.85884,   8.98535
   0.00359,  -1.16856,   6.41404
   0.00401,  -4.30747,  10.07064
  -0.00412, -13.08600,   5.70069
   0.00130,   0.86144,   1.78718
   0.00552,   5.74182,   8.65443
   0.00007, -15.62318,   1.27920
  -0.00173,  -3.21947,  -1.77702
   0.00845,   1.84861,  13.69778
   0.00791,   3.11858,  12.73376
   0.00924,  12.83281,  14.73074
  -0.00646,  -9.68531,  13.83083
  -0.00581, -11.78361,  -8.25806
  -0.00606, -14.72255,   0.88379
   0.00338, -20.74399,  16.80711
  -0.00316,  -2.67124,  11.10497
   0.00331,   8.06831,  10.35945
   0.00070, -17.45436,   5.83507
   0.00202,  -4.84108,  -3.95159
   0.00294,  -1.06656,  -0.71350
   0.00249,   6.30461,  16.03238
  -0.00144,  -3.22543,  -0.51246
  -0.00604, -16.42103,  21.34734
   0.00938,   8.32544,  24.34125
   0.00680,  -0.88409,  11.82373
  -0.00072, -10.15778,   6.69356
  -0.00119, -23.43396,  -6.04046
   0.00769,  -4.88848,  -0.17791
   0.00718,  -8.75181,   7.63521
   0.00641,  -0.44219,   2.71679
   0.00305,  -7.02895,   7.06696
  -0.00741,   6.71592,  12.54315
  -0.00993, -11.56696,  18.19390
   0.00462,  -0.49822,  13.10178
   0.00967, -15.39126,  -3.61717
  -0.00452,  -3.91948,   6.09277
  -0.00727,  -3.92583,  -2.99338
   0.00705,   0.76411,  20.99564
  -0.00583,   0.88378,   5.37980
  -0.00474, -14.23894,  -4.51084
   0.00030, -14.23761,  -0.94143
  -0.00708,  -0.89816,   1.55497
  -0.00194,   1.64004,   4.41191
   0.00051, -11.62125,   3.14998
   0.00514,  -0.55275,   5.79410
  -0.00641,   3.81038,   9.28891
  -0.00925,   5.59244,  10.14585
  -0.00623, -13.85227,  -5.61336
