  -0.00663, -24.68730,   2.95575
   0.00788, -16.57015,   6.44277
  -0.00028, -11.92723,  -9.45925
  -0.00354, -12.94471,  -5.73939
   0.00678,  -8.82083,  -6.53442
  -0.00005,  -6.58556,  -4.12470
   0.00588,  -6.85236,   0.80540
  -0.00945,  -5.77946,  14.84564
  -0.00273,   6.04622,  13.36925
   0.00220,  -3.61261,  -2.76658
  -0.00320,   0.02344,   2.99121
  -0.00981, -11.24107,  -1.91809
  -0.00781,  -3.25067,  26.53213
  -0.00144,   0.97017,   6.09742
  -0.00669,  -4.38427,   1.46119
  -0.00120,  -4.87797,   7.99776
   0.00884,   1.64096,  13.66662
  -0.00971,   2.14785,   7.75023
   0.00909,   1.34165,   4.16942
   0.00774,  -7.07372,  21.89705
  -0.00881,   1.05724,  16.46064
   0.00297,  -9.76195,   5.64755
   0.00591,  -3.97405,   1.83942
   0.00041,   3.91729,   4.88044
  -0.00812,   4.65251,   7.67968
   0.00460,   6.83092,   7.83409
  -0.00761, -13.95689,   1.13016
   0.00895, -15.81053,  10.28496
   0.00567,   1.04751,  27.21737
   0.00048, -15.10641,  -3.59248
   0.00380,   0.11893,   0.21924
   0.00442, -13.31336,  11.96032
   0.00958,  -7.25411,  -4.22605
  -0.00512,  13.30696,  13.58516
  -0.00524,   1.40130,   4.89198
   0.00086, -11.41102,  -0.44916
  -0.00427,  -6.54579,   1.52824
  -0.00814, -10.71984,   4.68043
   0.00849,   9.36549,  17.42640
  -0.00585, -26.25355,   9.33631
  -0.00139,  -8.36036,  11.62043
   0.00147,   7.22300,   8.43551
  -0.00723,  -6.06877,  -1.66488
  -0.00903,  -0.39292,  17.39106
  -0.00744,   2.09840,   3.55163
  -0.00448, -10.53982,  -0.41287
  -0.00751,  -7.13023,   9.93030
   0.00623,   3.92553,   5.58160
  -0.00295,  -5.28480,   5.87229
   0.00653,   3.91927,  10.87164
