  -0.00377,   2.62496,   9.88365
   0.00267, -12.16632,  -0.71314
   0.00222, -11.34049,   0.59049
   0.00654,  -1.67558,   0.21241
   0.00327,  -0.10059,   7.05483
   0.00821, -11.54825, -10.70649
  -0.00456, -12.32770,   5.08936
   0.00092,   3.65972,   7.92354
  -0.00905,  -3.06072,   9.29512
  -0.00850, -14.07359,   4.42967
   0.00305,  -3.91140,   2.81934
   0.00337,   1.86838,   3.08471
   0.00765,   1.46555,  12.96192
  -0.00448,  -5.74308,  16.62497
   0.00937,   6.48798,  13.62247
  -0.00674,   3.25897,  10.28819
  -0.00654,  10.31419,  14.72858
   0.00517, -12.81855, -11.52283
   0.00809, -10.11443,   4.01103
   0.00967,  -4.98623,  20.57062
   0.00027,  -3.14983,   0.18499
  -0.00166,  -4.19786,   0.99800
  -0.00103,  -5.12772,   0.53003
   0.00632,   8.37493,   9.19651
   0.00918,  -7.29564,  18.82903
   0.00611,  -1.22823,   3.08582
  -0.00546,  -2.90320,   2.79115
   0.00861, -13.61332,  17.59915
  -0.00106,  -8.78107,   5.02253
   0.00956,   0.89633,   9.22684
  -0.00434, -15.16731,  -8.19972
  -0.00193,  -7.87347,  15.29011
   0.00523,  -6.66809,   1.01629
   0.00628,  -4.85977,   6.28366
  -0.00082, -17.67338, -14.97000
  -0.00775,   4.33538,  19.80804
   0.00723,  -0.99093,  14.30966
  -0.00827,   5.13434,   7.75510
   0.00730,   0.85198,  12.03700
  -0.00319,   8.12411,  10.98602
  -0.00658,  -4.50617,  -3.91804
   0.00636,  -8.06110,   6.78924
   0.00085,  10.23317,  17.80104
  -0.00929,  -9.02778,  -5.26804
   0.00010,   6.63810,   8.86408
   0.00339,  -6.46659,  -1.74911
  -0.00231, -21.90443,   0.70682
   0.00568,  -0.40429,   9.20696
   0.00354,  -3.61367,  12.35939
  -0.00844,  -8.49185,  -7.02166
