  -0.00518,  -6.06197,  12.31752
  -0.00854,  -9.50270,  -4.81864
   0.00162,  -8.19699,   9.73953
   0.00250,   4.64366,   6.01438
  -0.00530,  -1.42030,  11.31602
   0.00129,  -9.91949,   4.23416
   0.00745,  -7.85659,   3.85189
   0.00615, -11.52248,  -5.86394
  -0.00185,   3.38807,  10.55441
  -0.00008, -15.35992,   4.59275
   0.00413,   6.97818,  14.93805
   0.00156,  -8.86603,  -1.66045
   0.00509,  -8.78890,   0.63168
   0.00900, -12.55841,  12.35686
  -0.00646,  -9.39104,   2.68358
   0.00579,  -9.77693,  10.49350
  -0.00330,  -0.20665,   6.18026
   0.00128,  -8.44952,  13.46936
  -0.00586,   7.54026,  16.36166
   0.00482, -17.65088,   4.15578
   0.00960, -19.80369,  -8.50277
   0.00667,  -3.63180,  -2.39607
   0.00241, -18.82961,  -1.98926
  -0.00016,  -6.24866,  -1.19651
   0.00047,  -6.87697,   1.41252
   0.00863,  -1.60624,   3.13267
  -0.00683,  10.48419,  11.50921
   0.00181, -17.14608,  11.44137
   0.00276,   5.28851,   6.07887
   0.00816,   2.05936,  16.38355
  -0.00461,  -8.13991,   7.07038
   0.00422,   0.81027,  13.65482
  -0.00299, -17.96457,   0.29602
  -0.00271,  -6.37700,   2.32061
  -0.00837, -10.77356,   2.84116
  -0.00343, -10.26358,  -2.39505
  -0.00351,   6.09595,   8.72879
  -0.00941,  -0.39402,  14.13924
   0.00099,  -3.76232,  -3.20887
   0.00413,  -7.24618,   3.64315
  -0.00003, -18.72173,  -0.66950
   0.00055,   0.64793,  10.37218
  -0.00788,  -7.89553,   4.66142
   0.00369,  -1.55019,   9.53296
  -0.00058, -14.17253,   5.02613
  -0.00541,  -5.44915,  17.18664
   0.00711,  -8.70313,  -0.42306
   0.00130, -15.07309,   7.55010
   0.00998,  -1.16608,   1.86601
  -0.00846,   8.34657,  10.19817
  -0.00294, -11.67898,   1.78461
  -0.00600, -16.16689, -13.97927
   0.00564,  -5.39600,   9.45096
  -0.00838,  -7.51936,  -0.85926
  -0.00482, -14.32753,   4.43842
  -0.00125,   4.62779,  10.55509
   0.00937, -15.85139,  23.19868
  -0.00451,   5.07925,  10.44390
  -0.00192,   0.82289,   3.97022
  -0.00240,  -3.51613,   0.01769
   0.00952,  -0.93079,  12.14410
   0.00943,   7.28493,  13.22291
  -0.00055,   8.30715,  19.94351
   0.00849,   2.36976,  11.31176
   0.00952,  11.64000,  16.05821
   0.00576,  -3.95178,   1.17393
  -0.00059,  -4.75188,  11.75310
   0.00174, -14.37482,  -7.91263
   0.00236,  -5.50680,   6.02909
   0.00349,  -7.26177,   1.88184
  -0.00345,  -8.78611,  -7.83756
  -0.00714, -13.28505,  -9.43192
   0.00583,   6.91127,  10.74193
   0.00988,  -0.26690,   4.15335
   0.00306,  -5.84641,  12.53301
  -0.00168,  -1.31004,  13.40330
  -0.00375, -29.07197,   8.44010
  -0.00502,   2.97528,   3.42472
   0.00857,   4.01707,  28.84269
  -0.00300,  -3.58960,   1.92643
   0.00902,  -7.03969,   3.71510
   0.00158,  -2.63772,  -1.37916
  -0.00457,  -6.49391,  -3.12354
   0.00874,  -1.02417,   1.84564
   0.00099, -12.46423,  -1.54668
   0.00761,  -7.40761,  -6.77858
  -0.00147,   7.81987,  21.74354
   0.00207, -12.40972,  22.73459
  -0.00684,   1.22176,   6.47801
   0.00038,  -6.47450,   4.46490
   0.00359,  -6.26247,  13.38916
   0.00893,  -9.19289,  10.07911
   0.00124,   5.82015,   8.92085
   0.00386,  -3.71682,   6.99965
  -0.00112,  -7.17121,  10.73649
  -0.00350, -25.47466, -10.75348
  -0.00181,   1.00988,  29.24074
   0.00246,   2.90710,  10.67277
   0.00022, -18.12000,   7.41548
  -0.00205, -10.16219,  10.52554
  -0.00972, -27.77718,  -5.25184
  -0.00672,  -7.68148,  -5.25396
   0.00013, -10.96113,  10.49580
   0.00659, -17.28626,  -7.17604
   0.00614,   1.07271,  20.05953
   0.00954,   9.46958,  10.63245
  -0.00244, -10.66939,  -0.41556
   0.00703, -13.68033,   0.46318
   0.00460,  -7.79630,   3.99886
   0.00425,   7.21052,  11.29914
   0.00596, -21.16677,  12.26379
  -0.00132, -11.77188,   2.54459
   0.00398,   5.86632,  11.29295
   0.00364,   0.64611,   9.96600
  -0.00016, -11.17502,   0.92248
  -0.00307,  -0.72248,  21.04159
  -0.00744,   4.59885,  14.01113
   0.00294, -11.82370, -10.51272
   0.00468,   5.28355,   8.09200
   0.00376,   9.27758,  11.11788
   0.00302,  -4.73576,   5.54344
   0.00535,  -5.34891,  -0.18309
  -0.00891, -10.64392,  -5.75129
   0.00329,  -4.00786,   7.35380
   0.00353,  -6.41457,  13.06708
  -0.00940,   0.05181,  13.22287
  -0.00853,  -6.88243,  12.54524
  -0.00126,  -6.48785,   1.62200
  -0.00444,  -1.57380,   6.63483
   0.00341,   0.87286,   9.88515
  -0.00901,  -9.53527,  -8.90993
  -0.00887, -17.99656,   1.09356
   0.00727,  -5.04371,  10.06697
  -0.00036,  -2.70074,   0.32884
  -0.00420, -11.50314,   2.02907
  -0.00888,  -8.11769,   3.07037
   0.00436, -17.17289, -13.29029
  -0.00148,  11.93459,  23.44442
  -0.00224,  -9.95764,  -2.28991
  -0.00773,  -2.63951,   2.32809
   0.00573, -11.37773,   5.66133
   0.00096,   5.84167,  14.19517
   0.00823,  -5.24997,   4.02381
   0.00658, -12.51515,  11.95165
   0.00629,  -5.57501,   4.46261
  -0.00747,  -6.08015,  -4.21333
  -0.00762,  -1.51335,   5.17050
  -0.00230,   9.71398,  10.44485
  -0.00659,   3.31313,   7.33860
  -0.00277,  -7.75955,  -0.37601
  -0.00293,   2.06793,   8.10509
  -0.00853,  -5.33639,  -1.07162
  -0.00083,  -1.06084,   0.07272
  -0.00197, -12.15648,   3.52354
  -0.00422,  -6.65371,   8.00363
   0.00847,  -7.08257,   9.76222
  -0.00620,  -7.50699,  -5.99259
  -0.00128,  -4.02879,   4.64961
   0.00186,  -1.22105,   0.66744
  -0.00868,   0.81323,   8.26530
  -0.00677,   5.08096,   7.84851
   0.00047,   6.13487,  16.00230
   0.00513,   2.90019,  12.66935
   0.00408, -12.09662, -10.49776
   0.00381, -10.62745,  -9.00423
  -0.00995,   5.99317,  14.32494
   0.00347,   0.49115,   5.48109
  -0.00222, -20.22137,   6.03841
  -0.00001,  -7.42046,   5.96857
   0.00461,  -4.33122,   1.77853
  -0.00252,  -9.32030,   1.07140
  -0.00459,   8.21269,   9.17336
   0.00766, -10.69377,  15.69603
  -0.00228,   5.68517,   7.77090
  -0.00675,  -3.86520,  12.43174
   0.00108, -14.30469,  -1.18901
  -0.00595, -10.73383,  -9.33138
  -0.00647, -15.09822,  32.82506
   0.00884,  -0.14161,   4.79963
  -0.00997,  -4.59975,  -3.40655
   0.00405,  -6.30425,  15.24801
  -0.00635,   1.98663,   7.29705
  -0.00013,  -8.00517,  -2.17833
   0.00777, -13.99965,   1.07288
   0.00003,   4.39964,  13.57199
  -0.00110,   3.48982,   9.15397
   0.00024,  -5.35232,  10.18818
  -0.00431,  -8.49423,  -7.42324
  -0.00137, -23.99443,  -0.98105
   0.00549, -13.86843,  -4.46230
   0.00134,  -0.51648,   6.05560
   0.00212, -13.76666,   0.15009
  -0.00153,   7.43988,  10.45492
  -0.00544,  -5.44650,  -1.02166
   0.00083,  -6.32282,   4.15286
   0.00529,   6.95069,  10.37585
  -0.00364, -12.42864,  16.52409
  -0.00511,  -7.18432,   6.97177
   0.00184, -16.42763,   1.70323
  -0.00120,  -7.57577,  -4.72596
   0.00473,   0.02227,  10.11580
  -0.00160,   0.74978,   3.27103
   0.00580,  -1.53577,   5.10185
  -0.00523,   7.31621,  13.59505
   0.00201,  -3.09242,  20.90998
  -0.00068,   2.96917,   8.60905
   0.00905,  -4.13709,   4.47515
  -0.00658,   1.46124,   5.87753
   0.00789,  -3.67154,   0.57793
  -0.00804,   1.58799,  12.46992
