4,39
9,49
2,17
7,47
0,35
9,45
0,24
1,10
7,44
9,14
6,1
1,43
3,16
4,24
1,49
8,44
6,31
8,40
5,46
7,46
2,15
1,5
0,0
3,26
2,6
2,41
6,4
0,47
6,33
5,38
3,20
1,16
4,11
0,23
6,24
7,43
1,17
0,13
3,13
9,7
0,30
1,22
8,36
3,43
6,16
9,29
0,43
5,20
5,48
7,48
0,11
7,17
7,14
8,48
6,20
1,31
6,11
3,4
8,5
1,20
4,30
8,24
5,17
1,11
6,22
0,14
8,1
8,31
9,0
4,26
5,6
4,21
4,36
5,31
5,1
9,8
5,12
0,39
9,12
6,34
3,15
8,21
7,49
8,35
6,2
5,22
8,20
8,6
3,48
8,47
4,27
8,16
8,28
1,28
9,10
0,10
0,33
3,0
9,4
1,34
14,94
18,99
10,62
16,86
16,76
13,78
19,54
19,68
14,58
14,66
10,81
16,77
17,65
18,72
15,69
10,52
16,83
19,98
10,84
11,75
11,94
14,70
13,90
15,68
10,70
16,91
11,71
16,87
18,70
12,58
16,72
13,58
17,82
16,53
13,84
19,66
17,84
10,57
10,99
12,57
18,54
11,93
15,76
16,51
11,69
14,68
12,55
12,85
15,59
10,72
10,61
16,93
19,55
14,97
14,81
11,58
10,53
18,90
19,51
18,95
11,96
19,96
12,61
10,76
15,62
18,56
13,57
19,97
13,85
17,68
11,90
19,50
10,85
17,56
13,76
17,77
12,74
12,68
11,99
19,65
11,70
15,72
19,80
10,74
12,81
19,57
12,62
19,69
11,57
17,63
19,89
15,97
16,82
10,91
18,88
13,67
15,98
15,81
13,99
10,69
23,136
24,113
26,118
25,136
21,148
25,149
22,114
28,113
23,116
21,147
24,137
25,128
24,141
26,133
22,140
25,146
28,131
25,112
28,110
28,122
22,146
27,132
23,113
28,100
20,118
24,130
24,148
22,133
29,121
23,137
28,124
29,128
27,119
29,130
25,143
24,126
21,117
22,135
27,133
27,146
23,118
24,102
29,119
21,141
24,145
20,145
24,114
20,121
21,114
29,127
22,115
28,114
22,113
24,117
21,149
20,124
26,112
23,144
27,139
29,113
24,100
23,132
25,120
29,141
22,112
22,131
26,142
28,103
21,113
22,103
25,111
20,147
20,108
29,115
23,135
28,145
28,119
28,149
24,106
21,125
28,132
25,124
29,123
21,112
22,108
26,141
27,117
25,101
20,142
22,144
22,121
27,105
22,107
25,130
21,139
24,133
20,135
21,128
25,148
23,109
32,155
30,192
33,179
31,183
37,167
33,175
36,194
32,172
38,177
39,183
37,156
33,186
39,166
31,154
38,192
36,172
39,164
30,198
31,161
36,185
34,157
37,157
36,176
30,194
37,152
36,164
35,195
33,190
34,181
38,150
38,186
34,195
37,190
34,151
31,199
32,184
35,176
35,183
35,156
37,185
33,164
31,178
30,193
39,157
36,163
39,155
33,191
39,158
39,195
33,172
34,186
33,195
30,184
33,153
31,160
30,191
32,194
30,155
30,169
32,157
35,152
33,176
37,194
35,192
30,153
37,179
37,169
34,167
37,188
36,154
38,183
33,189
34,171
35,187
38,182
31,151
34,188
30,158
39,165
35,178
36,155
38,187
33,169
31,150
38,151
37,155
33,157
30,181
32,178
30,176
35,180
39,199
34,190
36,170
36,152
38,159
31,188
35,181
33,184
39,171
46,249
42,232
45,243
47,228
41,208
47,202
48,230
43,246
44,205
41,241
48,210
40,244
48,236
40,218
46,244
47,225
46,239
43,230
40,212
44,223
41,217
42,234
46,224
49,224
49,249
49,239
42,216
46,238
45,208
49,200
45,218
48,227
41,225
43,206
48,205
43,220
42,243
43,205
40,226
42,200
41,236
49,245
41,221
41,246
46,236
41,201
41,202
48,231
44,239
49,223
43,241
43,219
44,214
43,244
48,246
47,245
46,211
49,246
46,225
41,231
44,202
43,249
49,211
45,225
40,242
43,242
49,233
46,200
43,232
42,211
45,226
45,246
46,229
46,205
40,225
40,221
46,202
49,231
42,236
41,232
49,215
41,200
48,209
46,212
45,200
40,214
42,227
49,226
46,220
48,223
43,234
44,240
46,240
45,241
42,247
43,247
43,212
45,236
47,221
44,243
57,287
59,288
50,261
53,279
51,257
56,265
56,256
57,281
55,270
50,293
55,289
57,291
58,297
55,261
54,272
57,268
58,282
59,283
57,258
52,282
56,290
54,270
54,262
58,254
50,294
56,297
50,283
58,257
52,255
55,271
56,278
52,270
55,293
57,294
53,286
53,296
54,280
54,255
51,293
55,288
56,269
58,279
58,285
58,265
54,282
55,258
57,277
56,267
54,283
53,256
52,289
53,287
52,280
57,278
53,258
50,270
52,283
58,275
51,287
51,297
56,250
50,282
54,293
55,285
52,278
56,288
57,272
51,298
56,272
50,262
51,252
56,274
53,271
52,279
50,297
50,287
50,275
50,274
50,267
51,280
54,250
51,274
52,277
56,285
52,267
53,290
53,280
56,277
52,261
59,292
50,263
56,298
58,252
57,257
53,298
50,291
52,269
51,281
56,264
58,264
68,339
61,332
67,302
68,338
61,320
68,349
63,308
61,309
60,317
68,330
66,303
65,341
67,340
63,314
67,305
69,338
61,306
61,334
66,302
63,300
65,343
60,323
66,301
66,341
64,332
67,341
68,313
60,348
68,347
61,323
61,333
62,318
63,339
68,300
62,314
63,305
60,301
66,331
68,336
62,331
63,335
63,320
65,336
62,336
62,326
68,312
66,347
69,319
68,319
66,323
64,342
67,311
62,330
69,306
62,313
62,348
65,304
63,345
64,327
67,327
61,316
65,326
62,327
69,335
68,302
69,314
60,330
65,313
66,318
65,344
66,310
65,331
64,312
60,324
61,324
68,321
68,343
68,346
67,301
65,342
61,347
67,303
63,315
62,321
66,328
64,315
61,348
60,308
63,341
64,343
60,341
63,304
64,322
66,315
63,316
61,318
63,333
68,337
69,346
62,349
70,385
77,370
76,364
79,382
78,354
71,351
76,383
77,386
77,353
73,376
75,361
78,352
76,371
73,368
79,389
78,396
76,351
79,359
71,361
72,396
70,383
79,385
74,351
75,380
78,376
72,359
78,372
71,371
74,361
72,369
72,399
79,388
74,399
79,396
76,390
71,388
71,356
75,353
75,374
72,364
74,356
72,358
78,387
77,388
74,378
77,365
77,363
70,394
79,390
79,373
75,355
75,385
77,372
75,360
71,391
71,367
73,383
73,395
77,355
78,389
79,392
71,393
74,383
75,398
75,378
76,372
78,375
75,394
70,390
75,372
76,366
77,356
75,375
79,397
74,393
77,384
76,388
74,381
75,392
78,366
79,379
70,380
75,377
71,385
70,372
74,371
74,379
76,396
73,389
70,360
73,392
78,357
75,368
75,387
70,355
78,392
71,370
73,380
79,367
74,368
85,404
88,412
88,407
80,403
88,422
80,446
84,439
85,406
82,438
83,430
82,404
89,424
81,415
87,438
80,414
81,421
89,427
81,406
83,400
85,416
85,437
88,408
80,427
82,428
84,426
82,418
87,437
85,421
85,439
83,441
89,443
83,409
80,434
84,415
80,402
81,409
87,427
87,433
89,432
80,418
88,433
89,413
89,417
86,421
85,409
84,429
84,420
81,426
89,425
83,403
80,413
85,407
89,440
84,438
89,421
83,438
83,435
82,417
82,413
88,440
85,427
81,420
80,438
86,407
87,407
85,430
86,445
81,435
84,413
82,448
87,410
84,405
81,440
82,403
85,420
80,431
80,441
87,409
80,404
85,422
85,403
82,422
89,428
82,446
82,427
89,442
89,408
81,430
84,433
84,408
83,434
81,424
87,430
81,428
84,432
85,446
86,401
85,426
86,414
81,442
98,476
90,452
92,493
94,457
93,480
95,481
98,477
95,498
92,468
95,476
91,466
91,489
99,481
93,475
97,469
92,470
93,479
90,489
91,452
91,480
92,481
93,457
98,498
95,468
95,493
99,490
90,474
90,453
99,477
97,474
93,455
94,459
94,493
96,458
97,499
98,492
92,495
99,480
98,456
96,451
97,463
91,471
97,450
97,486
93,491
91,488
94,462
99,478
93,481
91,454
91,456
97,456
94,494
99,468
95,485
90,484
93,450
94,480
91,474
90,467
90,468
94,495
99,470
91,483
92,451
96,463
96,483
98,485
92,475
99,489
92,492
94,451
96,499
95,451
97,477
97,488
93,486
96,484
93,473
95,494
90,455
97,483
92,453
99,453
91,486
95,488
90,487
96,459
90,450
90,497
95,474
94,492
91,485
99,474
92,463
96,495
96,486
97,464
91,499
98,465
108,539
101,543
103,500
103,547
105,525
103,529
105,500
108,546
101,529
108,542
100,512
103,512
101,500
101,534
100,539
104,526
109,547
109,535
109,534
104,507
101,540
106,513
104,514
107,514
109,526
106,519
108,536
108,521
108,533
106,504
102,518
106,510
106,518
102,526
101,521
105,521
108,548
105,516
107,507
100,535
107,528
100,513
105,506
109,533
100,517
106,545
102,536
103,511
100,522
105,502
107,520
109,539
100,530
107,501
103,507
103,548
105,504
100,500
108,531
107,537
109,541
102,525
100,546
109,519
108,515
100,518
109,532
109,518
107,529
101,519
107,522
101,506
103,503
101,503
106,533
101,511
108,516
108,522
102,511
104,530
109,528
108,503
104,541
104,511
105,536
100,525
101,547
103,510
109,501
103,538
100,514
103,523
106,535
105,529
106,501
103,518
105,530
106,529
108,530
105,524
117,564
110,552
117,592
114,596
118,556
119,591
117,569
118,589
116,569
110,579
119,592
119,575
118,590
116,594
110,551
117,591
118,574
117,587
114,565
115,584
117,586
110,554
111,567
115,594
116,559
110,593
114,587
119,580
114,583
114,586
111,593
114,591
114,558
113,556
111,585
111,583
112,597
112,588
115,589
118,558
119,576
115,570
113,577
111,580
118,566
115,595
111,562
119,583
119,558
112,558
113,566
115,557
118,582
119,569
112,563
116,573
114,575
112,586
117,590
114,556
115,552
117,577
119,596
111,572
111,595
118,570
117,555
112,581
110,583
117,580
116,575
116,596
119,589
111,556
111,589
110,596
118,564
118,575
111,586
119,551
111,554
115,587
114,576
118,587
110,567
117,561
116,562
113,554
116,587
111,598
117,579
116,586
119,585
113,576
119,590
117,598
115,556
113,573
118,572
113,550
122,636
122,635
120,626
120,604
122,617
121,631
123,619
121,606
126,619
124,615
127,627
129,606
122,605
121,620
125,626
125,642
127,609
128,643
129,608
122,628
124,632
127,617
120,640
120,648
129,637
124,619
126,627
125,649
122,608
128,629
122,641
122,642
126,610
120,649
120,616
128,617
128,641
125,602
120,617
122,600
122,645
124,629
124,647
126,600
127,605
127,603
129,634
128,606
127,635
120,645
127,622
129,600
129,618
123,602
124,638
122,611
122,625
126,602
123,615
120,644
126,606
126,636
123,647
125,607
122,603
120,600
123,636
122,646
126,621
122,630
127,646
120,634
123,633
128,625
124,624
125,615
123,641
128,615
126,647
122,633
121,646
125,621
124,637
126,633
120,605
126,632
123,648
124,644
124,620
127,640
128,626
129,635
128,608
129,633
128,624
129,638
125,637
123,616
121,608
125,631
130,666
134,656
130,683
133,666
133,695
135,661
138,671
136,698
130,664
132,652
138,692
138,687
135,671
134,668
130,669
137,664
137,682
139,675
134,669
132,653
131,699
138,683
136,672
130,651
139,653
133,686
138,696
134,687
132,697
132,670
131,691
137,676
139,660
137,698
137,652
136,697
132,684
133,671
138,658
136,684
134,685
130,693
136,660
138,669
131,669
132,655
135,690
131,692
138,665
133,679
139,655
133,665
133,690
133,650
138,693
138,680
131,683
134,693
131,651
136,661
134,681
135,697
137,697
139,686
134,680
131,667
132,657
139,672
131,655
139,668
135,691
130,661
137,650
134,695
134,698
135,684
137,691
138,691
131,653
132,662
138,652
134,676
134,661
131,689
135,677
136,651
136,668
133,655
135,681
130,668
133,682
138,690
133,661
132,658
136,693
130,681
138,667
137,658
136,689
134,653
140,734
149,705
146,740
145,712
146,718
142,741
149,718
145,706
148,706
148,707
143,711
144,721
147,724
143,719
149,731
141,726
148,737
143,724
142,746
148,714
144,720
145,710
142,711
146,732
149,740
144,730
147,717
142,703
147,731
141,730
143,723
149,747
140,713
140,704
148,723
144,719
148,708
142,730
140,706
146,726
146,711
145,727
146,728
140,703
140,723
149,739
143,747
144,727
141,738
149,729
145,731
142,727
147,729
146,734
143,726
149,713
142,738
141,745
149,714
143,705
149,734
141,739
142,728
143,740
143,741
142,732
145,703
147,728
145,723
143,734
145,724
146,723
143,708
144,716
143,717
140,743
142,747
142,714
148,705
149,719
146,731
145,720
146,705
142,719
141,712
147,706
149,741
144,718
141,713
141,725
144,740
142,724
148,747
144,747
145,740
142,705
146,736
141,740
146,745
149,703
158,788
156,796
153,797
156,780
154,753
156,790
157,759
153,777
155,750
150,770
152,758
158,754
155,789
150,764
159,762
159,797
152,777
152,783
158,759
151,780
150,795
153,772
153,776
159,772
158,762
157,782
158,757
158,782
157,783
153,767
151,789
152,760
158,776
157,761
159,756
159,784
157,767
152,769
150,775
152,753
157,790
152,751
150,779
153,775
155,799
157,757
154,761
155,772
158,772
156,753
150,755
159,786
151,772
158,775
157,755
158,767
154,767
156,774
157,788
154,790
153,791
156,791
152,779
